ID,Title,Author(s),Source,Journal,Language(s),Publication year
S0101-73302025000100400-scl,DAS INTENÇÕES FORMATIVAS DO SINAES À RACIONALIDADE NEOLIBERAL DA CONCORRÊNCIA,"Fernandes, Alex de Oliveira, Gomes, Suzana Dos Santos",Educação & Sociedade; 46(); -,Educação & Sociedade,Português,2025
S0103-51502025000100222-scl,Adherence to total knee arthroplasty guidelines in Saudi physiotherapists,"Alghamdi, Yazeed Abdulrahman, Aljulaymi, Ibrahim Saeed, Althumali, Faisal, Abdel-fattah, Mostafa S., Dewir, Ibrahim M.",Fisioterapia em Movimento; 38(); -,Fisioterapia em Movimento,Inglês,2025
S2448-24552025000100205-scl,IMPACT OF AN 18-WEEK BASKETBALL PROGRAM ON FITNESS OUTCOMES: A CLUB-BASED (BPCM) APPROACH FOR FEMALE STUDENTS,"Diu, Ha Minh, Thuc, Dao Chanh",Journal of Physical Education; 36(); -,Journal of Physical Education,Inglês,2025
S0100-55022025000300210-scl,Fatores protetores e de risco à saúde mental de estudantes de Medicina na perspectiva deles,"Custódio, Clarissa Garcia, Cabo, Júlia Santos do, Fasanella, Nicoli Abrão, Almeida, Fernando Antonio de, Pavan, Maria Valéria",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S1519-69842025000100290-scl,"Spatial and social determinants of tuberculosis in the Brazilian Amazon: a five-year multilevel and cluster-based analysis in Pará state, 2018-2022","Andrade-Sales, C., Mendonça-Cavalcante, P. A., Simões-Castro, A. P., Moreira-Sena, M. P., Galvão-Fonseca, A. P., Cardoso-Mello, A. G. N., Abreu-Alberio, C. A., Fernandes-Vieira, J. L., Pereira-Sena, L. W.",Brazilian Journal of Biology; 85(); -,Brazilian Journal of Biology,Inglês,2025
S0102-30982025000100158-scl,Influence of family composition on academic performance,"Garcia, Miriã Rodrigues, Tillmann, Eduardo",Revista Brasileira de Estudos de População; 42(); -,Revista Brasileira de Estudos de População,Inglês,2025
S0104-40602025000102611-scl,Prácticas docentes de excelencia y barreras en la formación de educadores: Un estudio en la Universidad de Ciego de Ávila Máximo Gómez Báez,"Guevara, Oruam Cadex Marichal, Portillo, Olga María Moscoso, Fernández, Barbara Espinosa",Educar em Revista; 41(); -,Educar em Revista,"Espanhol, Inglês",2025
S0104-40602025000102603-scl,O estágio com pesquisa e a prática de formadores de professores,"Rabelo, Leandro de Oliveira, Abib, Maria Lucia Vital dos Santos, Mattos, Cristiano Rodrigues de",Educar em Revista; 41(); -,Educar em Revista,"Português, Inglês",2025
S2526-89102025000100601-scl,Innovación educativa en un seminario de investigación en terapia ocupacional: experiencias docentes y estudiantes en tutoría entre pares,"Vera Angulo, Rodrigo Javier, Carrasco, Cristóbal Rodrigo Sepúlveda",Cadernos Brasileiros de Terapia Ocupacional; 33(); -,Cadernos Brasileiros de Terapia Ocupacional,Espanhol,2025
S1517-97022025000100849-scl,Alimentação e nutrição integrada ao currículo escolar,"Bento, Isabel Cristina, Silva, Ana Carolina Souza, Murta, Nadja Maria Gomes, Nobre, Luciana Neri",Educação e Pesquisa; 51(); -,Educação e Pesquisa,Português,2025
S1414-81452025000100221-scl,Avaliação de aplicativos sobre saúde sexual e ginecológica da mulher,"Magalhães, Antônia Carla Gomes da Silva, Nogueira, Maria Rayssa do Nascimento, Costa, Thaimara Sousa Freitas, Maciel, Nathanael de Souza, Felício, Patrício Ferreira, Sousa, Leilane Barbosa de",Escola Anna Nery; 29(); -,Escola Anna Nery,"Português, Inglês",2025
S2237-96222025000100310-scl,"Factors associated with inadequate blood pressure control among hypertensive individuals living in a Quilombola Community: a cross-setional study, Brazil, 2017-2018","Rosa, Randson Souza, Menezes, Junior Santos, Martinez, Edson Zangiacomi, Boery, Rita Narriman Silva de Oliveira, Ribeiro, Ícaro José Santos, Contreras, Jean Carlos Zambrano, Bessa Junior, José de, Mussi, Ricardo Franklin de Freitas, Moreira, Sávio Luiz Ferreira, Lemos, Gisele Silveira, Santos, Isleide Santana Cardoso",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Português, Inglês",2025
S2317-17822025000500302-scl,Empatia e Cuidado Centrado na Pessoa na perspectiva de estudantes de graduação em Fonoaudiologia,"Veloso, Giovana Fochezato, Almeida, Tatiane Franciele de, Fidêncio, Vanessa Luisa Destro",CoDAS; 37(5); -,CoDAS,"Inglês, Português",2025
S0103-11042025000300206-scl,Programa Farmácia Cuidar+: avaliação da implantação dos serviços clínicos,"Rigo, Ana Paula, Schwambach, Karin Hepp, Alberti, Fernanda Fávero, Barbieri, Marcelo Pedrotti, Zenere, Elisabete Elisa Pereira, Blatt, Carine Raquel",Saúde em Debate; 49(146); -,Saúde em Debate,"Português, Inglês",2025
S1518-29242025000100302-scl,LOS NUEVOS ESCENARIOS DE LA SOCIEDAD DIGITAL ANTE EL DESAFÍO DE LA INTELIGENCIA ARTIFICIAL (IA) GENERATIVA,"Martínez-Rolán, Xabier, Cabezuelo-Lorenzo, Francisco, Oliveira, Lidia",Encontros Bibli; 30(); -,Encontros Bibli,Espanhol,2025
S2176-66812025000100227-scl,Jogos digitais e jogos concretos em contextos de intervenção pedagógica,"Saravali, Eliane Giachetto, Bessa, Sonia, Lima, Yasmin Ramos",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S0103-863X2025000100308-scl,Managerial Competencies in Basic Education: Construction and Validation of a Scale,"Mello, Cláudio Gaspar de, Zerbini, Thais",Paidéia (Ribeirão Preto); 35(); -,Paidéia (Ribeirão Preto),Inglês,2025
S2175-79682025000100322-scl,Avaliação e tradução: considerações sobre a análise computadorizada de erros,"Silva, Júlia Cristina Valverde da",Cadernos de Tradução; 45(); -,Cadernos de Tradução,Português,2025
S0103-73072025000100635-scl,Os agentes que representam e disputam a área de Ensino (46): posições e capitais em jogo no campo,"Agostini, Gabriela, Massi, Luciana",Pro-Posições; 36(); -,Pro-Posições,"Português, Inglês",2025
S0103-63512025000300205-scl,Evaluation of the Impacts of the “Avançar” Health Program on the Provision of Primary Health Care in the State of Rio Grande do Sul,"Teixeira, Gibran da Silva, Leivas, Pedro Henrique Soares, Halmenschlager, Vinícius, Gonçalves, Rodrigo da Rocha, Niquito, Thaís Waideman, Rosolem, Victória Beatriz Lessa",Nova Economia; 35(3); -,Nova Economia,Inglês,2025
S0103-73072025000100638-scl,Estudo de adaptação do Test of Early Mathematics Ability (TEMA-3) para avaliação de habilidades numéricas iniciais,"Weber, Raquel Elisa, Rocha-Luna, Fabiana de Miranda, Corso, Luciana Vellinho",Pro-Posições; 36(); -,Pro-Posições,Português,2025
S1414-81452025000100229-scl,Propostas educativas para prevenção da violência contra pessoas idosas por meio da gamificação: pesquisa-ação,"Vernasque, Juliana Ribeiro da Silva, Alarcon, Miriam Fernanda Sanches, Rodrigues, Paula Sales, Gimenez, Fabiana Veronez Martelato, Silva, Maria de Lourdes da, Marin, Maria José Sanches",Escola Anna Nery; 29(); -,Escola Anna Nery,"Português, Inglês",2025
S2526-89102025000100260-scl,Conhecimento sobre o transtorno do desenvolvimento da coordenação entre profissionais da saúde e da educação,"Barbosa, Lílian Viviane, Araújo, Clarice Ribeiro Soares, Magalhães, Lívia de Castro",Cadernos Brasileiros de Terapia Ocupacional; 33(); -,Cadernos Brasileiros de Terapia Ocupacional,"Português, Inglês",2025
S1809-98232025000100249-scl,"Práticas de cuidado com os pés e perfil clínico e sociodemográfico de pessoas idosas com diabetes tipo 2: um estudo transversal em Itamaraju, Bahia, Brasil","Pires, Patrícia dos Santos Bomfim, Mourão, Denise Machado, Santana, Anastácia de Lourdes de, Pires, Raquel Rodrigues",Revista Brasileira de Geriatria e Gerontologia; 28(); -,Revista Brasileira de Geriatria e Gerontologia,"Inglês, Português",2025
S1413-82712025000100237-scl,Validity Evidence of the Anxiety Inventory before Examinations for Brazilian University Students,"Moura, Giovanna Barroca de, Paiva, Tamyres Tomaz, Cirino, Carlos da Silva, Dominguez-Lara, Sergio",Psico-USF; 30(); -,Psico-USF,Inglês,2025
S0103-05822025000100408-scl,"Associations of screen time with symptoms of stress, anxiety, and depression in adolescents","Francisquini, Maria Carolina Juvêncio, Silva, Thais Maria de Souza, Santos, Géssika Castilho dos, Barbosa, Rodrigo de Oliveira, Dias, Pedro Henrique Garcia, Ruiz, Ariel Bello, Silva, Jadson Marcio da, Stabelini Neto, Antonio",Revista Paulista de Pediatria; 43(); -,Revista Paulista de Pediatria,Inglês,2025
S0103-84782025000100403-scl,Morphological changes in soybean cultivars subjected to apical dominance removal at phenological stages,"Cassel, Júlia Letícia, Rother, Gabriele Molinari, Maldaner, Bruno Alcides, Pimenta, Bruna Dalcin, Ludwig, Rodrigo Luiz, Santos, Daniela Batista dos",Ciência Rural; 55(1); -,Ciência Rural,Inglês,2025
S0103-21002025000100301-scl,Validação de website sobre prevenção combinada do HIV pela população geral,"Lioi, Felipe Martins, Antonini, Marcela, Elias, Henrique Ciabotti, Rocha, Daniel de Macedo, Fedocci, Elizabete Melo Montanari, Gir, Elucir, Reis, Renata Karina",Acta Paulista de Enfermagem; 38(); -,Acta Paulista de Enfermagem,"Inglês, Português",2025
S2448-35832025000100239-scl,The learning curve in Total Quality Management Education: Cognitive progression and pedagogical transformation using Bloom's taxonomy,"Rodriguez, Joel Mark P., Labong, Ma. Del Carmen G., Bautista, Kathleen A., Flores, John Jarold M., Francisco, Jean T.",Educação & Formação (Fortaleza); 10(); -,Educação & Formação (Fortaleza),"Português, Inglês",2025
S2317-16342025000101801-scl,"Movement On, Obesity Off: Multiprofessional program for patients eligible for bariatric surgery","Lima, Fabiano Ferreira de, Petreça, Daniel Rogério, Gomes, Ingred Rhayane Rago, Lima, Thaiana Marcelino, Santana, Laila Barbosa de, Santos, Rinaldo Silvino dos, Wanderley, Rodrigo Montenegro, Araújo, Layane Sobral, Santana, Juliana Ellen, Silva Júnior, Daniel Mendonça da, Correia, Sérvio Fidney Brandão de Menezes, Magalhães, Danielle Teti, Albuquerque, Pedro Cavalcanti de, Fortunato, Igor Henriques, Brito, Aline de Freitas",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,"Português, Inglês",2025
S2317-16342025000101030-scl,Public transport and walking in commuting in São Paulo during the COVID-19 pandemic,"Goulardins, Guilherme Stefano, Knebel, Margarethe Thaisi Garro, Onita, Bianca Mitie, Teixeira, Inaian Pignatti, Rodrigues, Eduardo Quieroti, Oliveira, Elaynne Silva de, Florindo, Alex Antonio",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,"Português, Inglês",2025
S2317-16342025000101033-scl,"Translation, cross-cultural adaptation, and psychometric properties of the screen-based media use Questionnaire (ScreenQ) for Brazilian toddlers and preschoolers","Tassitano, Rafael, Mota, Jéssica, Tenório, Maria Cecilia Marinho, Lemos, Luis Felipe, Leao, Otavio, Silva, Mônia, Romo-Perez, Vicente, Martins, Clarice",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
S0102-46982025000100254-scl,"COMPREENDER A VIOLÊNCIA ESCOLAR: UMA REVISÃO SISTEMÁTICA SOBRE AS CARACTERÍSTICAS, FATORES ASSOCIADOS E INTERVENÇÕES","CUNHA, JOSAFÁ MOREIRA DA, AMARAL, HELLEN TSURUDA, RICCI, BIANCA NICZ, ROZA, SARAH ALINE, YANO, VITOR ATSUSHI NOZAKI",Educação em Revista; 41(); -,Educação em Revista,"Português, Inglês",2025
S0104-40362025000300100-scl,"Educação, política e transformação: avaliação, inclusão e inovação em tempos de reconstrução social","Mello, Sidney Luiz de Matos",Ensaio: Avaliação e Políticas Públicas em Educação; 33(128); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S1517-97022025000100306-scl,Da consolidação institucional à ciência aberta: a revista Educação e Pesquisa em perspectiva histórica,"Menezes, Roni Cleber Dias de",Educação e Pesquisa; 51(); -,Educação e Pesquisa,Português,2025
S2317-17822025000600702-scl,Instrumentos para triagem e avaliação da linguagem oral na primeira infância via saúde digital: uma revisão de escopo,"Pereira, Rhadimylla Nágila, Taveira, Karinna Veríssimo Meira, Brazorotto, Joseli Soares",CoDAS; 37(6); -,CoDAS,"Inglês, Português",2025
S2448-35832025000100221-scl,The importance of interdisciplinary Psychology and Pedagogy seminars in the training of primary school teachers,"Valentieva, Tatyana, Kramarenko, Liubov, Semencha, Liudmyla, Zhadko, Olena, Khrinyk, Yevhen",Educação & Formação (Fortaleza); 10(); -,Educação & Formação (Fortaleza),"Português, Inglês",2025
S2448-35832025000100215-scl,Formação continuada de professores e Educação Especial: a elaboração do Estado da Questão,"Rosa, Kaciana Nascimento da Silveira, Silva, Cassandra Cristine Cutrim, Azevedo, Fernanda Monteles de Oliveira",Educação & Formação (Fortaleza); 10(); -,Educação & Formação (Fortaleza),"Português, Inglês",2025
S1517-97022025000100608-scl,Formação continuada no ensino de Ciências e Matemática: uma estratégia decolonial na perspectiva do Programa Etnomatemática,"Lins, Jéssica, Silva, Matheus Moreira da, Coppe, Cristiane",Educação e Pesquisa; 51(); -,Educação e Pesquisa,Português,2025
S2317-16342025000101001-scl,Usability of the MoveSUS App for Physical Education Professionals in EBSERH University Hospitals,"Gutierres, Jessié Martins, Peranzoni Junior, Waldomiro Eugenio, Oliveira, Josi Mara Saraiva de, Dutra, Douglas Luis, Nunes, Samuel Souza Pereira, Gheno, Ediane Maria",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
S2317-16342025000101009-scl,Efeitos de um programa de aconselhamento nos níveis de atividade física de profissionais de saúde,"Bisetto, Leandro Augusto, Belo, Letícia Fernanda, Lorenzi, Lorena Jorge, Silva, Fábio Leandro da, Catarino, Caroline Muniz, Fernandes, Elisabeth, Guerra, Paulo Henrique, Mininel, Vivian Aline, Gomes, Grace Angélica de Oliveira",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,"Português, Inglês",2025
S2317-16342025000101017-scl,Physical inactivity in people with diabetes in low-income rural areas and associated factors: Amazonas results,"Fernandes, Lucas Santos, Braga, Johrdy Amilton da Costa, Cardoso, Maria Natália, Benedetti, Tânia Rosane Bertoldo, Campos, Hércules Lázaro Morais, Leon, Elisa Brosina de",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
S2317-16342025000101005-scl,Effects of ActTeens intervention on physical activity and health indicators in Brazilian adolescents: a pilot study,"Santos, Géssika Castilho dos, Silva, Jadson Marcio da, Correa, Renan Camargo, Kennedy, Sarah, Sasaki, Jeffer Eidi, Machado-Rodrigues, Aristides Miguel da Costa, Stabelini Neto, Antonio",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
S2317-16342025000101020-scl,Diferenças de raça/cor na atividade física em capitais brasileiras: uma análise do Vigitel de 2023,"Sampaio, Bruno Oliveira Amorim, Scaciota, Laura Luciano, Oliveira, Luis Carlos, Camargo, Joyce Moreira, Alvares, Priscilla Bispo Delgado, Quintanilha, João Carlos dos Santos, Palmer, Camila Ribeiro, Florindo, Alex Antonio, Ribeiro, Heitor Siqueira, Hallal, Pedro Curi",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,"Português, Inglês",2025
S2317-16342025000101022-scl,Factors associated with the longitudinal maintenance of active life among Brazilian adults (CUME Study),"Rodrigues, Thamires Cristina Perdigão, Pimenta, Adriano Marçal, Costa Sobrinho, Paulo de Souza, Hermsdorff, Helen Hermana Miranda, Bressan, Josefina, Nobre, Luciana Neri",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
S2317-16342025000101012-scl,Clusters of psychological needs and motivational profiles in school physical education and their impacts on adolescents’ mental health,"Matias, Thiago Sousa, Jesus, Eduarda Eugenia Dias de, Andrade, Alexandro",Revista Brasileira de Atividade Física e Saúde; 30(); -,Revista Brasileira de Atividade Física e Saúde,Inglês,2025
